time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
49.473248,3.128906,0.726562,-1.105469,-0.019999,-0.019999,0.090565,0.013672,0.026855,-1.477783,0.143311,0.178467,-0.038574,7310,8468,7252,8574,7111,8540,7314,8655,6926,-44,-158,1955
49.475201,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.096329,0.014160,0.027100,-1.477783,0.168945,0.131592,-0.011475,7268,8476,7229,8589,7110,8578,7314,8635,6932,-73,-130,1969
49.477154,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.090822,0.014160,0.027100,-1.477783,0.114746,-0.035645,0.036865,7266,8507,7234,8597,7195,8639,7220,8572,6928,-46,20,1973
49.479107,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.088686,0.014404,0.026855,-1.477783,0.115234,-0.066406,0.011963,7230,8530,7235,8604,7208,8665,7200,8550,6927,-53,61,1981
49.481056,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.093201,0.014893,0.027344,-1.477783,0.177979,0.144775,-0.029053,7226,8530,7227,8612,7082,8603,7318,8629,6930,-105,-131,1999
49.483021,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.092766,0.015137,0.027588,-1.477783,0.178955,0.177246,0.020020,7204,8546,7228,8614,7050,8591,7342,8645,6929,-119,-173,2007
49.484966,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.090551,0.015381,0.027344,-1.477783,0.086426,-0.104248,0.051758,7192,8567,7219,8605,7208,8690,7185,8546,6929,-60,83,2007
49.486919,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.093655,0.015381,0.027100,-1.477539,0.069336,-0.181396,0.020020,7173,8566,7222,8626,7258,8733,7131,8509,6930,-49,175,2014
49.488873,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.092213,0.015625,0.027344,-1.477539,0.121094,0.146484,0.009277,7163,8593,7217,8606,7090,8608,7291,8640,6929,-84,-116,2024
49.490829,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.088289,0.016113,0.027588,-1.477539,0.122070,0.193359,0.062500,7139,8586,7199,8630,7060,8578,7320,8665,6927,-87,-173,2021
49.492779,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.093575,0.016113,0.027588,-1.477295,0.089600,-0.154297,0.079590,7127,8590,7192,8621,7233,8726,7156,8517,6930,-67,143,2015
49.494732,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.099405,0.016357,0.026855,-1.477295,0.052979,-0.248291,0.068848,7123,8626,7191,8627,7308,8770,7091,8474,6934,-39,256,2009
49.496685,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.089697,0.016357,0.027100,-1.477051,0.069336,0.085938,0.075928,7145,8637,7214,8615,7157,8621,7237,8608,6927,-47,-34,2001
49.498638,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.084522,0.016602,0.027588,-1.476807,0.061523,0.250732,0.103027,7111,8636,7198,8624,7080,8525,7321,8688,6924,-39,-202,1985
49.500591,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.095840,0.016602,0.027588,-1.476562,0.054443,-0.077637,0.103027,7101,8656,7193,8614,7237,8664,7186,8547,6931,-32,84,1968
49.502544,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.099346,0.016602,0.026855,-1.476562,0.012451,-0.236084,0.109863,7131,8670,7198,8624,7344,8722,7098,8479,6934,1,244,1948
49.504505,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.087408,0.016602,0.026855,-1.476318,0.005127,0.057129,0.133301,7129,8665,7171,8619,7225,8574,7224,8597,6926,12,-11,1922
49.506454,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.087408,0.016602,0.026855,-1.476318,0.005127,0.057129,0.133301,7124,8653,7187,8620,7317,8483,7310,8510,6926,17,-11,1670
49.508404,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.089922,0.016846,0.027588,-1.475830,0.044922,-0.055664,0.091797,7124,8666,7174,8613,7437,8456,7364,8369,6928,-7,80,1428
49.510357,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.096310,0.017090,0.027100,-1.475342,0.027344,-0.171143,0.117432,7156,8674,7177,8607,7592,8425,7389,8231,6932,5,198,1182
49.512310,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.089329,0.017090,0.027100,-1.475098,0.002441,0.006592,0.126953,7157,8669,7170,8610,7610,8248,7541,8227,6928,24,45,935
49.514263,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.088717,0.017090,0.027344,-1.474854,0.041748,0.109131,0.093994,7203,8649,7199,8594,7631,8126,7688,8179,6927,-2,-55,696
49.516216,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.092918,0.017334,0.027588,-1.474609,0.071533,0.084717,0.076416,7224,8608,7199,8557,7706,8058,7781,8084,6929,-25,-51,462
49.518169,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.088480,0.017334,0.027344,-1.474365,0.042725,-0.037598,0.120605,7270,8608,7239,8527,7849,8013,7808,7954,6927,-9,50,219
49.520123,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.083485,0.017334,0.027344,-1.474365,0.043945,-0.105225,0.110352,7307,8552,7277,8487,7963,7961,7858,7830,6923,-13,118,-21
49.529900,3.128906,0.726562,-1.101562,-0.019999,-0.019999,0.090261,0.017578,0.027344,-1.474121,0.118408,0.024658,0.041260,7379,8497,7331,8467,7963,7854,8027,7785,6929,-66,2,-248
49.531849,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.069889,0.019287,0.029785,-1.475098,0.134277,0.250732,-0.126465,7654,8256,7574,8197,7952,7594,8311,7738,6917,-107,-251,-658
49.533813,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.069889,0.019287,0.029785,-1.475098,0.134277,0.250732,-0.126465,7672,8237,7609,8119,7996,7519,8396,7684,6917,-117,-282,-840
49.535759,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.076599,0.019287,0.029297,-1.475586,0.020996,-0.261719,-0.190186,7748,8200,7668,8123,8328,7665,8188,7432,6923,-47,186,-1002
49.537708,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.074621,0.019287,0.029297,-1.476074,0.076904,-0.000977,-0.237061,7774,8145,7756,8049,8243,7517,8372,7471,6920,-87,-41,-1148
49.539658,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.067894,0.019775,0.029785,-1.476562,0.117920,0.272217,-0.246094,7844,8077,7797,8030,8145,7352,8563,7532,6916,-119,-299,-1288
49.541611,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.071383,0.019775,0.029541,-1.477051,0.080078,-0.172119,-0.226562,7870,8026,7835,7978,8410,7497,8401,7290,6918,-99,107,-1429
49.543564,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.077452,0.019775,0.028809,-1.477539,0.040771,-0.344727,-0.246582,7922,7967,7927,7930,8567,7534,8345,7163,6922,-74,296,-1563
49.545513,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.072418,0.020020,0.029053,-1.478027,0.121582,0.067627,-0.287109,8006,7926,8017,7893,8402,7340,8594,7264,6919,-134,-58,-1688
49.547466,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.067417,0.020508,0.029541,-1.478516,0.174805,0.314209,-0.281250,8029,7870,8047,7824,8299,7194,8782,7318,6916,-180,-303,-1813
49.549419,3.128906,0.726562,-1.097656,-0.019999,-0.019999,0.072176,0.020508,0.029541,-1.479004,0.110840,-0.099854,-0.265869,8093,7796,8131,7773,8546,7316,8631,7110,6920,-146,60,-1942
49.551376,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.075945,0.020752,0.028809,-1.479736,0.072510,-0.268066,-0.297852,8168,7749,8174,7704,8714,7327,8553,7015,6922,-76,236,-2064
49.553329,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.073730,0.020996,0.029053,-1.480469,0.121582,0.077393,-0.352539,8193,7681,8250,7674,8580,7154,8762,7107,6920,-114,-67,-2175
49.555283,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.068722,0.021240,0.029785,-1.481201,0.174805,0.334473,-0.379150,8259,7661,8322,7608,8462,7007,8950,7175,6917,-160,-327,-2280
49.557240,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.069954,0.021240,0.029541,-1.481689,0.066650,-0.101807,-0.378174,8315,7592,8396,7567,8726,7127,8761,6981,6917,-91,55,-2385
49.559189,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.073366,0.021484,0.029053,-1.482666,-0.005615,-0.299561,-0.434082,8348,7556,8429,7494,8886,7171,8670,6877,6920,-39,254,-2476
49.561138,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.072880,0.021484,0.029297,-1.483887,0.085938,0.152832,-0.511230,8405,7493,8492,7449,8679,6973,8928,7023,6920,-100,-149,-2549
49.563091,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.072292,0.021484,0.029785,-1.484863,0.075195,0.196777,-0.513916,8435,7441,8550,7388,8679,6917,8977,7031,6920,-92,-206,-2618
49.565044,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.071581,0.021484,0.029297,-1.485596,-0.028564,-0.266357,-0.507324,8491,7425,8586,7354,8952,7067,8750,6831,6919,-17,218,-2686
49.566994,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.070473,0.021484,0.028809,-1.486816,-0.022217,-0.224365,-0.571289,8512,7357,8638,7288,8967,7041,8772,6819,6918,-14,208,-2738
49.568958,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.074051,0.021484,0.029053,-1.488037,0.112549,0.192139,-0.609131,8582,7323,8679,7234,8749,6887,9022,6948,6921,-105,-167,-2778
49.570908,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.074306,0.021729,0.029297,-1.489258,0.022461,0.032959,-0.579346,8622,7276,8731,7198,8862,6907,8940,6897,6921,-44,-33,-2822
49.572861,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.068306,0.021484,0.028809,-1.490234,-0.092285,-0.279785,-0.578125,8638,7228,8743,7167,9062,6995,8763,6772,6916,38,260,-2865
49.574814,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.067223,0.021240,0.028809,-1.491455,-0.025879,-0.064209,-0.626709,8705,7194,8766,7118,8965,6912,8882,6834,6916,3,81,-2895
49.576763,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.075407,0.021484,0.028809,-1.492676,0.036865,0.098633,-0.629883,8740,7170,8771,7105,8885,6851,8988,6883,6921,-35,-67,-2922
49.578720,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.072927,0.021240,0.028809,-1.493896,-0.026367,-0.068604,-0.602783,8781,7127,8823,7034,8991,6889,8901,6819,6919,10,80,-2954
49.580669,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.062147,0.020996,0.028564,-1.495117,-0.100830,-0.168457,-0.625000,8827,7087,8838,7010,9073,6895,8827,6785,6912,68,178,-2979
49.582626,3.128906,0.718750,-1.097656,-0.049999,-0.019999,0.066162,0.020996,0.028564,-1.496338,-0.014648,-0.027588,-0.654785,8833,7045,8832,6992,8996,6858,8923,6815,6916,15,57,-2997
49.584576,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.075523,0.020996,0.028320,-1.497803,-0.005127,-0.072754,-0.660645,8881,7024,8862,6958,9028,6883,8911,6789,6923,11,105,-3012
49.586529,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.069965,0.020752,0.028076,-1.499023,-0.057373,-0.123291,-0.684570,8914,7002,8865,6924,9073,6885,8866,6777,6919,50,157,-3019
49.588478,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.063072,0.020752,0.028320,-1.500488,-0.070557,0.034180,-0.722412,8940,6967,8889,6891,9003,6803,8927,6856,6915,64,12,-3015
49.590431,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.068895,0.020508,0.028076,-1.501709,-0.097656,-0.061035,-0.711670,8948,6930,8898,6869,9060,6837,8872,6831,6919,90,97,-3010
49.592384,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.076998,0.020020,0.027832,-1.503174,-0.126953,-0.221191,-0.715576,8983,6927,8906,6848,9154,6907,8777,6773,6923,121,255,-3001
49.594337,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.076971,0.019775,0.027588,-1.504639,-0.119629,-0.083496,-0.763428,8994,6899,8902,6824,9092,6856,8823,6841,6923,127,142,-2977
49.596294,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.074726,0.019775,0.027832,-1.506348,-0.056152,0.115723,-0.772461,9027,6874,8914,6816,8969,6791,8923,6926,6922,90,-45,-2947
49.598244,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.074179,0.019531,0.027588,-1.507568,-0.122803,-0.111084,-0.741455,9042,6866,8913,6808,9084,6876,8787,6859,6921,140,157,-2920
49.600197,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.075287,0.019043,0.027100,-1.509277,-0.135986,-0.270264,-0.751221,9059,6851,8912,6797,9163,6961,8688,6800,6923,157,317,-2888
49.602154,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.078794,0.019043,0.027344,-1.510742,0.002441,0.067139,-0.798584,9078,6837,8895,6794,8949,6873,8872,6923,6925,63,14,-2841
49.604103,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.083149,0.019043,0.027588,-1.512451,0.028320,0.108643,-0.775635,9091,6840,8897,6789,8898,6879,8895,6954,6928,39,-36,-2795
49.606056,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.077797,0.018799,0.027344,-1.513672,-0.077393,-0.170654,-0.740967,9072,6829,8879,6770,9040,6981,8718,6876,6924,108,214,-2754
49.608009,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.068647,0.018799,0.027100,-1.515381,-0.069580,-0.076416,-0.777832,9097,6826,8885,6778,8974,6958,8739,6929,6919,103,132,-2701
49.609962,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.077530,0.018799,0.027344,-1.516846,0.019287,0.084229,-0.779785,9097,6819,8890,6777,8851,6939,8828,6996,6924,40,-17,-2643
49.611923,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.086361,0.018555,0.027344,-1.518311,-0.026367,-0.048828,-0.763916,9094,6815,8871,6791,8907,7007,8739,6976,6929,69,99,-2586
49.613869,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.074787,0.018555,0.027100,-1.519775,-0.054688,-0.046143,-0.781982,9077,6836,8878,6794,8886,7013,8704,7006,6922,87,94,-2521
49.615833,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.067236,0.018311,0.027344,-1.521240,-0.028076,0.047607,-0.797852,9073,6830,8860,6796,8804,6998,8728,7065,6917,71,4,-2448
49.617779,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.076944,0.018311,0.027344,-1.522705,-0.020020,-0.064209,-0.758057,9060,6827,8844,6800,8831,7080,8661,7041,6923,66,105,-2380
49.619732,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.081001,0.018311,0.026855,-1.524414,-0.007812,-0.166504,-0.763916,9053,6849,8852,6829,8857,7167,8588,7009,6926,56,213,-2307
49.621689,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.072584,0.018311,0.027100,-1.525879,0.046631,0.077881,-0.808594,9022,6863,8838,6830,8689,7101,8685,7128,6920,15,-12,-2220
49.623638,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.071630,0.018311,0.027344,-1.527344,0.048584,0.075684,-0.762939,9007,6855,8799,6848,8651,7130,8664,7155,6919,6,-19,-2139
49.625591,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.073465,0.018311,0.026855,-1.528809,-0.023193,-0.195068,-0.720703,8979,6876,8797,6865,8775,7263,8491,7080,6922,51,233,-2063
49.627544,3.128906,0.718750,-1.093750,-0.049999,-0.019999,0.071766,0.018311,0.026855,-1.530273,0.045898,-0.074463,-0.764404,8957,6907,8777,6861,8668,7268,8533,7135,6920,1,134,-1975
49.629498,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.077644,0.018555,0.027344,-1.531982,0.120605,0.199707,-0.767578,8936,6900,8767,6893,8480,7206,8663,7272,6926,-58,-124,-1881
49.631454,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.077993,0.018555,0.027344,-1.533203,0.053467,0.035156,-0.696289,8881,6936,8739,6887,8539,7284,8549,7254,6928,-20,11,-1800
49.633415,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.072197,0.018555,0.027100,-1.534424,-0.007812,-0.114746,-0.688232,8890,6960,8712,6905,8595,7357,8429,7231,6923,20,146,-1719
49.635361,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.072197,0.018555,0.027100,-1.534424,-0.007812,-0.114746,-0.688232,8851,6985,8703,6953,8574,7391,8392,7254,6923,23,159,-1638
49.637310,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.081409,0.018799,0.027344,-1.537354,0.098633,0.127441,-0.703857,8793,7019,8691,6962,8398,7354,8512,7365,6929,-51,-62,-1547
49.639263,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.087408,0.018799,0.027588,-1.538818,0.051270,-0.000977,-0.668213,8779,7043,8654,7000,8442,7429,8414,7357,6934,-22,50,-1461
49.641216,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.073343,0.018799,0.027588,-1.540039,0.028320,-0.040771,-0.691650,8724,7080,8619,7001,8427,7467,8351,7376,6926,-8,83,-1366
49.643169,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.070045,0.018799,0.027588,-1.541504,0.055664,0.012939,-0.681885,8702,7093,8612,7030,8357,7485,8347,7420,6922,-27,38,-1270
49.645123,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.083153,0.019043,0.027344,-1.542480,0.083740,-0.065430,-0.638916,8694,7114,8566,7072,8359,7573,8292,7407,6930,-49,116,-1180
49.647076,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.083708,0.019043,0.027344,-1.543945,0.065674,-0.047852,-0.654785,8639,7177,8556,7086,8326,7599,8258,7451,6931,-40,108,-1083
49.649029,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.072155,0.019287,0.027344,-1.545410,0.039062,0.083252,-0.668213,8634,7181,8536,7137,8232,7563,8269,7551,6924,-24,-13,-979
49.650986,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.074276,0.019287,0.027344,-1.546387,0.010254,-0.019043,-0.600586,8568,7210,8502,7165,8256,7630,8181,7551,6925,-2,77,-887
49.652935,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.082916,0.019043,0.027100,-1.547607,-0.006104,-0.146240,-0.579346,8550,7277,8487,7212,8299,7722,8083,7531,6931,12,203,-797
49.654888,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.078386,0.019043,0.027100,-1.548828,0.031006,0.065186,-0.616455,8533,7309,8468,7211,8155,7672,8151,7649,6928,-9,13,-695
49.656860,3.128906,0.718750,-1.089844,-0.049999,-0.019999,0.074100,0.019043,0.027588,-1.549805,0.013428,0.182129,-0.600586,8493,7348,8455,7253,8066,7636,8164,7752,6925,8,-107,-594
49.658794,3.128906,0.718750,-1.089844,-0.049999,-0.029999,0.081118,0.019043,0.027588,-1.551025,-0.030029,-0.117432,-0.502686,8456,7377,8407,7271,8204,7798,7975,7655,6930,43,186,-512
49.660748,3.128906,0.718750,-1.089844,-0.049999,-0.029999,0.082359,0.019043,0.027100,-1.552002,-0.023682,-0.235107,-0.504150,8417,7426,8369,7320,8240,7891,7881,7623,6931,45,313,-429
49.662704,3.128906,0.718750,-1.089844,-0.049999,-0.029999,0.079765,0.019043,0.027100,-1.552979,0.052979,0.048584,-0.545166,8380,7443,8336,7350,8058,7825,7995,7753,6930,-4,68,-335
49.664654,3.128906,0.718750,-1.089844,-0.049999,-0.029999,0.083012,0.019287,0.027588,-1.553955,0.058838,0.210449,-0.494141,8353,7492,8316,7402,7946,7779,8049,7861,6931,-11,-92,-250
49.666607,3.128906,0.718750,-1.089844,-0.049999,-0.029999,0.084438,0.019043,0.027344,-1.554688,-0.033447,-0.080322,-0.425049,8298,7529,8242,7424,8080,7901,7865,7791,6932,52,163,-179
49.668560,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.080015,0.019043,0.027100,-1.555664,-0.033936,-0.179199,-0.444580,8315,7585,8237,7472,8107,7977,7783,7768,6931,57,266,-102
49.670513,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.082735,0.019043,0.027344,-1.556641,0.030518,0.169434,-0.483398,8245,7601,8211,7502,7898,7871,7933,7939,6933,16,-52,-15
49.672466,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.087776,0.019043,0.027832,-1.557373,-0.003418,0.215088,-0.422852,8230,7648,8171,7546,7854,7856,7929,8012,6937,41,-115,60
49.674419,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.083965,0.018799,0.027588,-1.558105,-0.108398,-0.130371,-0.381836,8216,7685,8138,7573,8022,7993,7709,7920,6934,120,193,128
49.676373,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.078438,0.018555,0.027344,-1.559082,-0.080078,-0.157471,-0.422852,8178,7724,8088,7613,8007,8042,7662,7920,6930,112,233,207
49.678329,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.079292,0.018555,0.027588,-1.559814,0.009766,0.075684,-0.437256,8152,7743,8071,7652,7848,8000,7762,8024,6931,55,31,293
49.680279,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.086432,0.018555,0.027832,-1.560547,-0.012451,0.160400,-0.380859,8127,7759,8039,7701,7789,7978,7775,8107,6936,71,-57,368
49.682236,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.084465,0.018311,0.027588,-1.561279,-0.095703,-0.135010,-0.336182,8082,7805,7988,7750,7929,8107,7585,8025,6935,131,212,436
49.684193,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.076851,0.018066,0.027344,-1.562012,-0.077393,-0.184082,-0.367432,8082,7833,7951,7768,7928,8165,7525,8014,6930,126,276,512
49.686165,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.080374,0.018066,0.027344,-1.562744,0.039551,0.117676,-0.367920,8048,7873,7917,7808,7727,8100,7673,8138,6932,46,8,591
49.688091,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.086700,0.018066,0.027832,-1.563232,-0.008301,0.153320,-0.296143,8009,7880,7897,7830,7701,8087,7660,8201,6936,77,-36,655
49.690041,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.082434,0.017822,0.027588,-1.563721,-0.103516,-0.125000,-0.264160,7998,7908,7850,7874,7838,8197,7476,8129,6933,146,215,714
49.691998,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.077076,0.017822,0.027344,-1.564453,-0.029541,-0.119141,-0.293457,7959,7953,7806,7900,7794,8242,7468,8123,6928,103,222,779
49.693947,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.082169,0.017822,0.027588,-1.564941,0.054932,0.145508,-0.281738,7934,7950,7804,7904,7622,8178,7597,8237,6931,42,-17,844
49.695904,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.085360,0.018066,0.027832,-1.565186,0.018311,0.145996,-0.227539,7916,7987,7762,7962,7607,8180,7577,8275,6933,62,-33,897
49.697853,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.080269,0.017822,0.027832,-1.565674,-0.083984,-0.107910,-0.198242,7871,8001,7730,7999,7738,8273,7410,8211,6930,133,195,944
49.699806,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.077621,0.017578,0.027588,-1.566162,-0.022705,-0.135498,-0.233398,7857,8051,7709,8009,7718,8330,7387,8191,6928,96,235,999
49.701763,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.083841,0.017822,0.027588,-1.566650,0.068359,0.144287,-0.232910,7836,8083,7691,8050,7543,8260,7528,8306,6932,31,-15,1055
49.703716,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.085495,0.017822,0.027832,-1.566895,-0.001953,0.124023,-0.167969,7825,8086,7629,8063,7556,8259,7488,8340,6934,75,-7,1098
49.705666,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.080643,0.017578,0.027588,-1.567383,-0.064697,-0.147217,-0.154053,7785,8117,7626,8097,7686,8372,7324,8250,6930,120,241,1138
49.707619,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.079500,0.017578,0.027588,-1.567627,0.018311,-0.081787,-0.199951,7748,8159,7579,8137,7618,8396,7356,8262,6930,64,197,1189
49.709572,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.084614,0.017822,0.027832,-1.567871,0.088135,0.180420,-0.177979,7730,8173,7587,8137,7456,8321,7488,8375,6933,11,-43,1236
49.711529,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.085245,0.017822,0.027832,-1.568359,-0.012451,0.051270,-0.117432,7732,8202,7561,8175,7530,8355,7390,8365,6933,75,65,1271
49.713478,3.128906,0.718750,-1.085938,-0.049999,-0.029999,0.081383,0.017578,0.027588,-1.568359,-0.030029,-0.197754,-0.109863,7689,8232,7534,8199,7642,8477,7252,8264,6931,88,301,1304
